ID,QUOTE_TIME_UTC,CCY_PAIR,SIDE,PRODUCT,NOTIONAL,CALL_PUT,STRIKE,EXPIRY_DATE,PREMIUM
24028,2017-11-16 13:01:00,EURUSD,Buy,,10000000.0,C,1.24,2018-06-05 00:00:00,89800.0
24029,2017-11-16 13:05:00,EURUSD,Buy,,40000000.0,P,1.17,2018-01-05 00:00:00,127200.0
24030,2017-11-16 13:10:00,EURUSD,Buy,,11000000.0,C,1.24,2018-06-05 00:00:00,98890.0
24031,2017-11-16 13:15:00,EURUSD,Buy,,50000000.0,P,1.215,2017-12-21 00:00:00,1545703.0
24032,2017-11-16 13:09:00,EURUSD,Buy,,50000000.0,C,1.155,2017-12-21 00:00:00,1530297.0
24033,2017-11-16 13:02:00,EURUSD,Buy,,50000000.0,P,1.215,2017-12-21 00:00:00,1553910.0
24034,2017-11-16 13:04:00,EURUSD,Buy,,50000000.0,C,1.155,2017-12-21 00:00:00,1521590.0
24035,2017-11-16 13:11:00,EURUSD,Buy,,40000000.0,P,1.175,2018-01-05 00:00:00,180000.0
24036,2017-11-16 13:10:00,EURUSD,Buy,,20000000.0,P,1.17,2018-01-26 00:00:00,98600.0
24037,2017-11-16 13:29:00,EURUSD,Sell,,50000000.0,P,1.155,2017-12-21 00:00:00,22374.0
24038,2017-11-16 13:23:00,EURUSD,Sell,,50000000.0,C,1.215,2017-12-21 00:00:00,35126.0
24039,2017-11-16 13:28:00,EURUSD,Buy,,50000000.0,P,1.215,2017-12-21 00:00:00,1552710.0
24040,2017-11-16 13:29:00,EURUSD,Buy,,50000000.0,C,1.155,2017-12-21 00:00:00,1522790.0
24041,2017-11-16 13:29:00,EURUSD,Buy,,40000000.0,P,1.17,2018-01-08 00:00:00,130800.0
24042,2017-11-16 13:20:00,EURUSD,Buy,,4000000.0,C,1.24,2018-06-05 00:00:00,35800.0
24043,2017-11-16 13:19:00,EURUSD,Buy,,4500000.0,C,1.24,2018-06-05 00:00:00,40320.0
24044,2017-11-16 13:22:00,EURUSD,Buy,,1.0,P,1.17,2017-12-12 00:00:00,10.0
24045,2017-11-16 13:24:00,EURUSD,Buy,,1171000.0,P,1.17,2017-12-12 00:00:00,620.63
24046,2017-11-16 13:16:00,EURUSD,Buy,,40000000.0,C,1.2,2018-01-04 00:00:00,170400.0
24047,2017-11-16 13:29:00,EURUSD,Buy,,375000000.0,P,1.175,2018-06-05 00:00:00,5350446.0
24048,2017-11-16 13:30:00,EURUSD,Sell,,375000000.0,C,1.21,2018-03-05 00:00:00,3291696.0
24049,2017-11-16 13:26:00,EURUSD,Buy,,1171000.0,P,1.17,2017-12-19 00:00:00,2248.32
24050,2017-11-16 13:19:00,EURUSD,Sell,,1171000.0,P,1.17,2017-12-19 00:00:00,2435.68
24051,2017-11-16 13:29:00,EURUSD,Buy,,40000000.0,C,1.2,2018-01-10 00:00:00,182400.0
24052,2017-11-16 13:29:00,EURUSD,Sell,,50000000.0,C,1.215,2017-12-21 00:00:00,26126.0
24053,2017-11-16 13:17:00,EURUSD,Sell,,50000000.0,P,1.155,2017-12-21 00:00:00,27374.0
24054,2017-11-16 13:30:00,EURUSD,Buy,,1000000.0,P,1.178,2017-12-12 00:00:00,2240.0
24055,2017-11-16 13:21:00,EURUSD,Buy,,1000000.0,P,1.18,2017-12-12 00:00:00,2900.0
24056,2017-11-16 13:19:00,EURUSD,Sell,,375000000.0,C,1.21,2018-03-05 00:00:00,3130591.0
24057,2017-11-16 13:18:00,EURUSD,Buy,,375000000.0,P,1.175,2018-06-05 00:00:00,5530591.0
24058,2017-11-16 13:27:00,EURUSD,Buy,,4000000.0,C,1.24,2018-06-05 00:00:00,35800.0
24059,2017-11-16 13:17:00,EURUSD,Buy,,4500000.0,C,1.24,2018-06-05 00:00:00,40320.0
24060,2017-11-16 13:24:00,EURUSD,Buy,,4500000.0,C,1.24,2018-06-05 00:00:00,38250.0
24061,2017-11-16 13:28:00,EURUSD,Sell,,50000000.0,P,1.155,2017-12-21 00:00:00,27374.0
24062,2017-11-16 13:23:00,EURUSD,Sell,,50000000.0,C,1.215,2017-12-21 00:00:00,26126.0
24063,2017-11-16 13:19:00,EURUSD,Buy,,2500000.0,C,1.2,2018-11-19 00:00:00,71306.0
24064,2017-11-16 13:16:00,EURUSD,Sell,,1000000.0,P,1.15,2018-11-19 00:00:00,8928.0
24065,2017-11-16 13:25:00,EURUSD,Buy,,5000000.0,P,1.15,2018-06-05 00:00:00,39650.0
24066,2017-11-16 13:19:00,EURUSD,Buy,,5000000.0,P,1.15,2018-06-05 00:00:00,33550.0
24067,2017-11-16 13:16:00,EURUSD,Buy,,50000000.0,P,1.18,2017-12-06 00:00:00,57000.0
24068,2017-11-16 13:27:00,EURUSD,Sell,,2500000.0,P,1.15,2018-11-19 00:00:00,22296.0
24069,2017-11-16 13:21:00,EURUSD,Buy,,2500000.0,C,1.2,2018-11-19 00:00:00,71296.0
24070,2017-11-16 13:19:00,EURUSD,Buy,,50000000.0,P,1.18,2017-12-06 00:00:00,64500.0
24071,2017-11-16 13:27:00,EURUSD,Buy,,5000000.0,P,1.15,2018-06-05 00:00:00,33500.0
24072,2017-11-16 13:20:00,EURUSD,Buy,,1000000.0,P,1.18,2017-12-13 00:00:00,3180.0
24073,2017-11-16 13:24:00,EURUSD,Buy,,1000000.0,P,1.178,2017-12-13 00:00:00,2510.0
24074,2017-11-16 13:18:00,EURUSD,Buy,,4000000.0,C,1.24,2018-06-05 00:00:00,34000.0
24075,2017-11-16 13:17:00,EURUSD,Buy,,1000000.0,P,1.178,2017-12-12 00:00:00,2240.0
24076,2017-11-16 13:23:00,EURUSD,Buy,,1000000.0,P,1.18,2017-12-12 00:00:00,2900.0
24077,2017-11-16 13:20:00,EURUSD,Buy,,2500000.0,C,1.2,2018-11-19 00:00:00,69852.0
24078,2017-11-16 13:19:00,EURUSD,Sell,,2500000.0,P,1.15,2018-11-19 00:00:00,22877.0
24079,2017-11-16 13:27:00,EURUSD,Buy,,1000000.0,C,1.176,2017-12-19 00:00:00,10920.0
24080,2017-11-16 13:22:00,EURUSD,Buy,,1000000.0,P,1.15,2018-06-05 00:00:00,6690.0
24081,2017-11-16 13:23:00,EURUSD,Buy,,68775000.0,C,1.176,2017-12-19 00:00:00,754461.75
24082,2017-11-16 13:27:00,EURUSD,Buy,,1500000.0,P,1.15,2018-06-05 00:00:00,10035.0
24083,2017-11-16 13:26:00,EURUSD,Buy,,68775000.0,C,1.176,2017-12-19 00:00:00,638919.75
24084,2017-11-16 13:27:00,EURUSD,Buy,,1600000.0,P,1.15,2018-06-05 00:00:00,10704.0
24085,2017-11-16 13:25:00,EURUSD,Buy,,1700000.0,P,1.15,2018-06-05 00:00:00,11373.0
24086,2017-11-16 13:24:00,EURUSD,Sell,,2500000.0,P,1.15,2018-11-19 00:00:00,22983.71
24087,2017-11-16 13:21:00,EURUSD,Buy,,2500000.0,C,1.2,2018-11-19 00:00:00,69683.71
24088,2017-11-16 13:19:00,EURUSD,Buy,,2500000.0,C,1.2,2018-11-19 00:00:00,69845.71
24089,2017-11-16 13:18:00,EURUSD,Sell,,2500000.0,P,1.15,2018-11-19 00:00:00,22920.71
24090,2017-11-16 13:16:00,EURUSD,Buy,,1000000.0,P,1.178,2017-12-12 00:00:00,2230.0
24091,2017-11-16 13:19:00,EURUSD,Sell,,2500000.0,P,1.15,2018-11-19 00:00:00,22975.71
24092,2017-11-16 13:29:00,EURUSD,Buy,,2500000.0,C,1.2,2018-11-19 00:00:00,69725.71
24093,2017-11-16 13:20:00,EURUSD,Buy,,1000000.0,P,1.178,2017-12-12 00:00:00,2250.0
24094,2017-11-16 13:25:00,EURUSD,Buy,,1000000.0,P,1.178,2017-12-12 00:00:00,2180.0
24095,2017-11-16 13:16:00,EURUSD,Buy,,20000000.0,C,1.1815,2018-03-05 00:00:00,409600.0
24096,2017-11-16 13:26:00,EURUSD,Buy,,20000000.0,P,1.1885,2018-03-05 00:00:00,334600.0
24097,2017-11-16 13:26:00,EURUSD,Buy,,20000000.0,C,1.1887,2018-03-05 00:00:00,335800.0
24098,2017-11-16 13:22:00,EURUSD,Buy,,1000000.0,P,1.178,2017-12-12 00:00:00,2200.0
24099,2017-11-16 13:29:00,EURUSD,Buy,,1000000.0,P,1.18,2017-12-12 00:00:00,2860.0
24100,2017-11-16 13:16:00,EURUSD,Buy,,7100000.0,P,1.1845,2018-09-04 00:00:00,144414.0
24101,2017-11-16 13:29:00,EURUSD,Buy,,7100000.0,C,1.1845,2018-09-04 00:00:00,296567.0
24102,2017-11-16 13:27:00,EURUSD,Buy,,7100000.0,C,1.1845,2018-09-04 00:00:00,211367.0
24103,2017-11-16 13:28:00,EURUSD,Buy,,68775000.0,C,1.176,2017-12-14 00:00:00,606595.5
24104,2017-11-16 13:19:00,EURUSD,Sell,,1500000.0,P,1.175,2018-03-05 00:00:00,15167.0
24105,2017-11-16 13:24:00,EURUSD,Buy,,1000000.0,C,1.195,2018-03-05 00:00:00,13921.0
24106,2017-11-16 13:21:00,EURUSD,Buy,,1000000.0,C,1.196,2018-03-05 00:00:00,13513.0
24107,2017-11-16 13:19:00,EURUSD,Sell,,1500000.0,P,1.175,2018-03-05 00:00:00,15159.0
24108,2017-11-16 13:21:00,EURUSD,Buy,,68775000.0,C,1.176,2017-12-19 00:00:00,638919.75
24109,2017-11-16 13:29:00,EURUSD,Buy,,68775000.0,C,1.176,2017-12-14 00:00:00,606595.5
24110,2017-11-16 13:23:00,EURUSD,Buy,,1000000.0,P,1.178,2017-12-12 00:00:00,1920.0
24111,2017-11-16 13:24:00,EURUSD,Buy,,7100000.0,C,1.1845,2018-09-04 00:00:00,211367.0
24112,2017-11-16 13:24:00,EURUSD,Buy,,68775000.0,C,1.176,2017-12-19 00:00:00,638919.75
24113,2017-11-16 13:16:00,EURUSD,Sell,,1500000.0,P,1.165,2018-03-05 00:00:00,10449.0
24114,2017-11-16 13:17:00,EURUSD,Sell,,1000000.0,C,1.23,2018-03-05 00:00:00,4436.0
24115,2017-11-16 13:25:00,EURUSD,Buy,,1000000.0,C,1.196,2018-03-05 00:00:00,13481.0
24116,2017-11-16 13:28:00,EURUSD,Sell,,1000000.0,C,1.23,2018-03-05 00:00:00,4446.0
24117,2017-11-16 13:25:00,EURUSD,Sell,,1500000.0,P,1.166,2018-03-05 00:00:00,10839.0
24118,2017-11-16 13:25:00,EURUSD,Buy,,1000000.0,C,1.196,2018-03-05 00:00:00,13503.0
24119,2017-11-16 13:17:00,EURUSD,Buy,,68775000.0,C,1.176,2017-12-14 00:00:00,629979.0
24120,2017-11-16 13:17:00,EURUSD,Buy,,68775000.0,C,1.176,2017-12-19 00:00:00,661615.5
24121,2017-11-16 13:16:00,EURUSD,Buy,,1000000.0,P,1.178,2017-12-12 00:00:00,1850.0
24122,2017-11-16 13:27:00,EURUSD,Buy,,300000.0,C,1.24,2018-02-26 00:00:00,561.0
24123,2017-11-16 13:21:00,EURUSD,Buy,,300000.0,C,1.24,2018-09-26 00:00:00,3954.0
24124,2017-11-16 13:28:00,EURUSD,Buy,,300000.0,C,1.24,2018-10-29 00:00:00,4506.0
24125,2017-11-16 13:29:00,EURUSD,Buy,,300000.0,C,1.24,2018-08-29 00:00:00,3499.0
24126,2017-11-16 13:25:00,EURUSD,Buy,,300000.0,C,1.24,2018-07-27 00:00:00,2987.0
24127,2017-11-16 13:25:00,EURUSD,Buy,,300000.0,C,1.24,2018-06-27 00:00:00,2470.0
24128,2017-11-16 13:17:00,EURUSD,Buy,,300000.0,C,1.24,2018-05-29 00:00:00,2006.0
24129,2017-11-16 13:18:00,EURUSD,Buy,,300000.0,C,1.24,2018-04-26 00:00:00,1533.0
24130,2017-11-16 13:27:00,EURUSD,Buy,,300000.0,C,1.24,2018-01-29 00:00:00,240.0
24131,2017-11-16 13:19:00,EURUSD,Buy,,300000.0,C,1.24,2018-12-27 00:00:00,5488.0
24132,2017-11-16 13:28:00,EURUSD,Buy,,300000.0,C,1.24,2018-03-27 00:00:00,1061.0
24133,2017-11-16 13:30:00,EURUSD,Buy,,300000.0,C,1.24,2018-11-28 00:00:00,4996.0
24134,2017-11-16 13:29:00,EURUSD,Buy,,300000.0,C,1.24,2018-07-27 00:00:00,3105.0
24135,2017-11-16 13:28:00,EURUSD,Buy,,300000.0,C,1.24,2018-06-27 00:00:00,2578.0
24136,2017-11-16 13:29:00,EURUSD,Buy,,300000.0,C,1.24,2018-10-29 00:00:00,4650.0
24137,2017-11-16 13:29:00,EURUSD,Buy,,300000.0,C,1.24,2018-08-29 00:00:00,3626.0
24138,2017-11-16 13:18:00,EURUSD,Buy,,300000.0,C,1.24,2018-09-26 00:00:00,4088.0
24139,2017-11-16 13:23:00,EURUSD,Buy,,300000.0,C,1.24,2018-12-27 00:00:00,5645.0
24140,2017-11-16 13:25:00,EURUSD,Buy,,300000.0,C,1.24,2018-02-26 00:00:00,610.0
24141,2017-11-16 13:30:00,EURUSD,Buy,,300000.0,C,1.24,2018-03-27 00:00:00,1132.0
24142,2017-11-16 13:28:00,EURUSD,Buy,,300000.0,C,1.24,2018-04-26 00:00:00,1619.0
24143,2017-11-16 13:30:00,EURUSD,Buy,,300000.0,C,1.24,2018-05-29 00:00:00,2103.0
24144,2017-11-16 13:27:00,EURUSD,Buy,,300000.0,C,1.24,2018-01-29 00:00:00,269.0
24145,2017-11-16 13:18:00,EURUSD,Buy,,300000.0,C,1.24,2018-11-28 00:00:00,5146.0
24146,2017-11-16 13:26:00,EURUSD,Buy,,68775000.0,C,1.176,2017-12-19 00:00:00,653034.75
24147,2017-11-16 13:20:00,EURUSD,Buy,,68775000.0,C,1.176,2017-12-14 00:00:00,643374.0
24148,2017-11-16 13:23:00,EURUSD,Buy,,68775000.0,C,1.176,2017-12-19 00:00:00,661615.5
24149,2017-11-16 13:28:00,EURUSD,Buy,,68775000.0,C,1.176,2017-12-14 00:00:00,629979.0
24150,2017-11-16 13:21:00,EURUSD,Buy,,30000000.0,C,1.195,2018-01-05 00:00:00,180300.0
24151,2017-11-16 13:24:00,EURUSD,Buy,,1000000.0,C,1.161,2018-12-05 00:00:00,66330.0
24152,2017-11-16 13:25:00,EURUSD,Buy,,1000000.0,C,1.2163,2018-12-05 00:00:00,34080.0
24153,2017-11-16 13:26:00,EURUSD,Buy,,1000000.0,C,1.19,2017-12-12 00:00:00,2130.0
24154,2017-11-16 13:25:00,EURUSD,Buy,,1000000.0,C,1.185,2017-12-12 00:00:00,3820.0
24155,2017-11-16 13:18:00,EURUSD,Buy,,1000000.0,P,1.16,2017-12-12 00:00:00,150.0
24156,2017-11-16 13:30:00,EURUSD,Buy,,1000000.0,P,1.16,2017-12-29 00:00:00,1200.0
24157,2017-11-16 13:18:00,EURUSD,Buy,,68775000.0,C,1.176,2017-12-14 00:00:00,702192.75
24158,2017-11-16 13:19:00,EURUSD,Buy,,3000000.0,P,1.1778,2017-12-12 00:00:00,4830.0
24159,2017-11-16 13:34:00,EURUSD,Buy,,600000.0,C,1.19,2018-01-04 00:00:00,3894.0
24160,2017-11-16 13:31:00,EURUSD,Buy,,3000000.0,P,1.1778,2017-12-19 00:00:00,10950.0
24161,2017-11-16 13:44:00,EURUSD,Buy,,600000.0,C,1.195,2018-01-04 00:00:00,2946.0
24162,2017-11-16 13:40:00,EURUSD,Buy,,500000.0,C,1.1865,2018-01-17 00:00:00,3950.0
24163,2017-11-16 13:38:00,EURUSD,Buy,,3000000.0,P,1.176,2017-12-19 00:00:00,9420.0
24164,2017-11-16 13:34:00,EURUSD,Buy,,3000000.0,P,1.176,2017-12-12 00:00:00,3720.0
24165,2017-11-16 13:37:00,EURUSD,Buy,,500000.0,C,1.19,2018-01-17 00:00:00,3363.0
24166,2017-11-16 13:42:00,EURUSD,Sell,,600000.0,C,1.19,2018-01-04 00:00:00,3720.0
24167,2017-11-16 13:35:00,EURUSD,Buy,,500000.0,C,1.19,2018-01-17 00:00:00,3363.0
24168,2017-11-16 13:37:00,EURUSD,Buy,,500000.0,C,1.195,2018-01-17 00:00:00,2659.0
24169,2017-11-16 13:36:00,EURUSD,Buy,,500000.0,C,1.205,2018-01-17 00:00:00,1633.0
24170,2017-11-16 13:40:00,EURUSD,Buy,,500000.0,C,1.21,2018-01-17 00:00:00,1266.0
24171,2017-11-16 13:38:00,EURUSD,Buy,,30000000.0,C,1.23,2018-03-06 00:00:00,160500.0
24172,2017-11-16 13:38:00,EURUSD,Buy,,3000000.0,P,1.176,2017-12-12 00:00:00,3720.0
24173,2017-11-16 13:44:00,EURUSD,Buy,,3000000.0,P,1.176,2017-12-12 00:00:00,3840.0
24174,2017-11-16 13:31:00,EURUSD,Sell,,3003383.33,P,1.176,2017-12-12 00:00:00,3243.65
24175,2017-11-16 13:44:00,EURUSD,Sell,,450000.0,C,1.155,2018-03-05 00:00:00,15274.0
24176,2017-11-16 13:43:00,EURUSD,Buy,,250000.0,C,1.1475,2017-12-21 00:00:00,8029.0
24177,2017-11-16 13:34:00,EURUSD,Buy,,200000.0,C,1.15,2017-12-21 00:00:00,6014.0
24178,2017-11-16 13:32:00,EURUSD,Sell,,450000.0,C,1.155,2018-02-05 00:00:00,13762.0
24179,2017-11-16 13:35:00,EURUSD,Buy,,200000.0,C,1.15,2017-12-21 00:00:00,6012.0
24180,2017-11-16 13:39:00,EURUSD,Buy,,250000.0,C,1.1475,2017-12-21 00:00:00,8027.0
24181,2017-11-16 13:31:00,EURUSD,Buy,,3935331.91,C,1.1841,2017-12-12 00:00:00,18220.59
24182,2017-11-16 13:33:00,EURUSD,Buy,,3935331.91,C,1.1841,2017-12-12 00:00:00,15387.15
24183,2017-11-16 13:40:00,EURUSD,Buy,,3935331.91,P,1.1841,2017-12-12 00:00:00,14009.78
24184,2017-11-16 13:35:00,EURUSD,Buy,,3935331.91,C,1.1841,2017-12-12 00:00:00,15387.15
24185,2017-11-16 13:37:00,EURUSD,Buy,,3946044.76,C,1.1838,2017-12-12 00:00:00,15310.65
24186,2017-11-16 13:33:00,EURUSD,Buy,,3946044.76,C,1.1837,2017-12-12 00:00:00,15310.65
24187,2017-11-16 13:31:00,EURUSD,Sell,,3946044.76,C,1.1836,2017-12-12 00:00:00,14718.75
24188,2017-11-16 13:44:00,EURUSD,Buy,,1000000.0,C,1.15,2018-03-05 00:00:00,44390.0
24189,2017-11-16 13:41:00,EURUSD,Buy,,1000000.0,C,1.2,2018-03-05 00:00:00,3390.0
24190,2017-11-16 13:33:00,EURUSD,Buy,,100000000.0,C,1.196,2017-12-11 00:00:00,71574.0
24191,2017-11-16 13:40:00,EURUSD,Sell,,100000000.0,C,1.186,2017-12-11 00:00:00,285574.0
24192,2017-11-16 13:38:00,EURUSD,Sell,,300000000.0,C,1.186,2017-12-11 00:00:00,850714.0
24193,2017-11-16 13:43:00,EURUSD,Buy,,300000000.0,C,1.196,2017-12-11 00:00:00,214714.0
24194,2017-11-16 13:31:00,EURUSD,Buy,,300000000.0,C,1.186,2017-12-11 00:00:00,1017000.0
24195,2017-11-16 13:37:00,EURUSD,Buy,,300000000.0,C,1.196,2017-12-11 00:00:00,185184.0
24196,2017-11-16 13:33:00,EURUSD,Sell,,300000000.0,C,1.186,2017-12-11 00:00:00,725184.0
24197,2017-11-16 13:35:00,EURUSD,Buy,,100000000.0,C,1.205,2017-12-15 00:00:00,108812.0
24198,2017-11-16 13:43:00,EURUSD,Sell,,100000000.0,C,1.185,2017-12-15 00:00:00,528812.0
24199,2017-11-16 13:33:00,EURUSD,Buy,,45000000.0,P,1.16,2018-01-25 00:00:00,119690.0
24200,2017-11-16 13:34:00,EURUSD,Sell,,45000000.0,C,1.21,2018-01-12 00:00:00,146690.0
24201,2017-11-16 13:42:00,EURUSD,Sell,,45000000.0,C,1.21,2018-01-12 00:00:00,147390.0
24202,2017-11-16 13:38:00,EURUSD,Buy,,45000000.0,P,1.16,2018-01-25 00:00:00,119040.0
24203,2017-11-16 13:35:00,EURUSD,Sell,,100000000.0,P,1.18,2017-12-11 00:00:00,189119.0
24204,2017-11-16 13:41:00,EURUSD,Buy,,150000000.0,P,1.175,2017-12-11 00:00:00,135556.0
24205,2017-11-16 13:45:00,EURUSD,Buy,,100000.0,C,1.176,2017-12-19 00:00:00,952.0
24206,2017-11-16 13:44:00,EURUSD,Sell,,100000.0,C,1.145,2018-12-03 00:00:00,6511.0
24207,2017-11-16 13:35:00,EURUSD,Buy,,100000.0,C,1.176,2017-12-14 00:00:00,921.0
24208,2017-11-16 13:42:00,EURUSD,Buy,,100000.0,C,1.176,2017-12-19 00:00:00,965.0
24209,2017-11-16 13:44:00,EURUSD,Buy,,68775000.0,C,1.176,2017-12-19 00:00:00,673307.25
24210,2017-11-16 13:32:00,EURUSD,Buy,,68775000.0,C,1.176,2017-12-14 00:00:00,641670.75
24211,2017-11-16 13:40:00,EURUSD,Buy,,150000000.0,P,1.175,2017-12-11 00:00:00,124070.0
24212,2017-11-16 13:41:00,EURUSD,Sell,,150000000.0,P,1.18,2017-12-11 00:00:00,269570.0
24213,2017-11-16 13:35:00,EURUSD,Buy,,68775000.0,C,1.176,2017-12-19 00:00:00,673307.25
24214,2017-11-16 13:41:00,EURUSD,Sell,,50000000.0,C,1.24,2018-08-01 00:00:00,609911.0
24215,2017-11-16 13:39:00,EURUSD,Buy,,100000000.0,C,1.1925,2018-01-10 00:00:00,596147.0
24216,2017-11-16 13:33:00,EURUSD,Buy,,20000000.0,C,1.195,2018-01-05 00:00:00,120000.0
24217,2017-11-16 13:34:00,EURUSD,Buy,,10000000.0,C,1.1875,2017-12-08 00:00:00,20000.0
24218,2017-11-16 13:42:00,EURUSD,Buy,,10000000.0,C,1.1875,2017-12-08 00:00:00,20600.0
24219,2017-11-16 13:45:00,EURUSD,Buy,,1975000.0,C,1.1775,2017-12-15 00:00:00,17044.25
24220,2017-11-16 13:34:00,EURUSD,Sell,,1975000.0,P,1.1775,2017-12-15 00:00:00,6734.75
24221,2017-11-16 13:32:00,EURUSD,Buy,,1000000.0,C,1.1875,2018-01-03 00:00:00,7810.0
24222,2017-11-16 13:33:00,EURUSD,Buy,,1000000.0,P,1.1875,2018-01-03 00:00:00,9940.0
24223,2017-11-16 13:43:00,EURUSD,Buy,,1000000.0,P,1.1875,2018-01-02 00:00:00,9755.0
24224,2017-11-16 13:44:00,EURUSD,Buy,,1000000.0,C,1.1875,2018-01-02 00:00:00,7645.0
24225,2017-11-16 13:36:00,EURUSD,Buy,,1000000.0,P,1.178,2018-01-02 00:00:00,5284.0
24226,2017-11-16 13:45:00,EURUSD,Buy,,1000000.0,C,1.178,2018-01-02 00:00:00,12656.0
24227,2017-11-16 13:32:00,EURUSD,Buy,,1000000.0,C,1.1857,2018-01-02 00:00:00,8491.0
24228,2017-11-16 13:32:00,EURUSD,Buy,,1000000.0,P,1.1857,2018-01-02 00:00:00,8699.0
24229,2017-11-16 13:42:00,EURUSD,Buy,,20000000.0,P,1.1885,2018-02-02 00:00:00,263200.0
24230,2017-11-16 13:43:00,EURUSD,Buy,,20000000.0,C,1.19,2018-02-02 00:00:00,236600.0
24231,2017-11-16 13:34:00,EURUSD,Buy,,5000000.0,C,1.18,2018-01-29 00:00:00,66000.0
24232,2017-11-16 13:36:00,EURUSD,Buy,,5000000.0,C,1.18,2018-01-22 00:00:00,60800.0
24233,2017-11-16 13:43:00,EURUSD,Buy,,5000000.0,P,1.18,2018-01-22 00:00:00,34350.0
24234,2017-11-16 13:45:00,EURUSD,Buy,,5000000.0,P,1.18,2018-01-23 00:00:00,34700.0
24235,2017-11-16 13:36:00,EURUSD,Buy,,5000000.0,P,1.18,2018-01-24 00:00:00,36550.0
24236,2017-11-16 13:40:00,EURUSD,Buy,,20000000.0,C,1.19,2018-03-02 00:00:00,300400.0
24237,2017-11-16 13:41:00,EURUSD,Buy,,1000000.0,P,1.178,2017-12-12 00:00:00,2310.0
24238,2017-11-16 13:41:00,EURUSD,Buy,,5000000.0,P,1.18,2018-01-24 00:00:00,36900.0
24239,2017-11-16 13:44:00,EURUSD,Buy,,5000000.0,P,1.18,2018-01-05 00:00:00,30100.0
24240,2017-11-16 13:36:00,EURUSD,Buy,,5000000.0,P,1.185,2018-01-24 00:00:00,46600.0
24241,2017-11-16 13:43:00,EURUSD,Buy,,6000000.0,C,1.1815,2017-12-06 00:00:00,11520.0
24242,2017-11-16 13:38:00,EURUSD,Sell,,6000000.0,C,1.1815,2017-12-06 00:00:00,10800.0
24243,2017-11-16 13:34:00,EURUSD,Buy,,30000000.0,P,1.175,2018-02-28 00:00:00,278100.0
24244,2017-11-16 13:31:00,EURUSD,Buy,,500000.0,C,1.18,2017-12-14 00:00:00,4051.0
24245,2017-11-16 13:38:00,EURUSD,Sell,,500000.0,C,1.19,2017-12-28 00:00:00,2926.0
24246,2017-11-16 13:43:00,EURUSD,Buy,,3000000.0,P,1.16,2018-03-05 00:00:00,15570.0
24247,2017-11-16 13:44:00,EURUSD,Buy,,3000000.0,P,1.16,2018-03-05 00:00:00,15420.0
24248,2017-11-16 13:38:00,EURUSD,Sell,,400000000.0,C,1.23,2018-02-05 00:00:00,718711.0
24249,2017-11-16 13:35:00,EURUSD,Buy,,200000000.0,C,1.2,2018-02-05 00:00:00,1312567.0
24250,2017-11-16 13:33:00,EURUSD,Buy,,200000000.0,C,1.2,2018-02-05 00:00:00,177069.0
24251,2017-11-16 13:43:00,EURUSD,Buy,,201000000.0,P,1.1638,2018-02-05 00:00:00,791940.0
24252,2017-11-16 13:34:00,EURUSD,Buy,,100000000.0,C,1.188,2018-03-27 00:00:00,1656000.0
24253,2017-11-16 13:39:00,EURUSD,Buy,,50000000.0,C,1.191,2017-12-15 00:00:00,169000.0
24254,2017-11-16 13:33:00,EURUSD,Sell,,200000000.0,P,1.1645,2018-01-12 00:00:00,596176.0
24255,2017-11-16 13:34:00,EURUSD,Buy,,200000000.0,P,1.185,2017-12-14 00:00:00,1708176.0
24256,2017-11-16 13:36:00,EURUSD,Buy,,1.0,C,1.1828,2018-01-04 00:00:00,10.01
24257,2017-11-16 13:44:00,EURUSD,Buy,,10.0,C,1.1828,2018-01-04 00:00:00,10.11
24258,2017-11-16 13:40:00,EURUSD,Buy,,1.0,C,1.1828,2018-01-04 00:00:00,10.01
24259,2017-11-16 13:45:00,EURUSD,Buy,,1.0,C,1.1828,2018-01-04 00:00:00,10.01
24260,2017-11-16 13:43:00,EURUSD,Buy,,1.0,C,1.1829,2018-01-04 00:00:00,10.01
24261,2017-11-16 13:41:00,EURUSD,Buy,,1.0,C,1.1828,2018-01-04 00:00:00,10.01
24262,2017-11-16 13:34:00,EURUSD,Buy,,1.0,C,1.1828,2018-01-04 00:00:00,10.01
24263,2017-11-16 13:42:00,EURUSD,Buy,,1000000.0,C,1.192,2018-01-04 00:00:00,6130.0
24264,2017-11-16 13:37:00,EURUSD,Buy,,1000000.0,C,1.192,2018-01-04 00:00:00,5180.0
24265,2017-11-16 13:44:00,EURUSD,Buy,,1000000.0,C,1.19,2017-12-27 00:00:00,5520.0
24266,2017-11-16 13:43:00,EURUSD,Sell,,200000.0,P,1.173,2017-12-20 00:00:00,482.0
24267,2017-11-16 13:40:00,EURUSD,Buy,,1000000.0,P,1.165,2018-01-04 00:00:00,1740.0
24268,2017-11-16 13:43:00,EURUSD,Buy,,300000.0,P,1.17,2018-01-04 00:00:00,759.0
24269,2017-11-16 13:40:00,EURUSD,Buy,,300000.0,P,1.175,2018-01-04 00:00:00,1089.0
24270,2017-11-16 13:37:00,EURUSD,Buy,,300000.0,P,1.172,2018-01-04 00:00:00,879.0
24271,2017-11-16 13:40:00,EURUSD,Buy,,50000.0,C,1.1928,2017-12-13 00:00:00,79.0
