x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-notional,x-notional,x-notional,x-notional,x-notional,x-notional,x-notional,x-notional,y-count
68,75,84,83,87,86,80,78,6,7,6,4,5,6,4,6,79
75,84,83,87,86,80,78,79,7,6,4,5,6,4,6,4,72
84,83,87,86,80,78,79,72,6,4,5,6,4,6,4,7,64
83,87,86,80,78,79,72,64,4,5,6,4,6,4,7,6,56
87,86,80,78,79,72,64,56,5,6,4,6,4,7,6,6,52
86,80,78,79,72,64,56,52,6,4,6,4,7,6,6,5,53
80,78,79,72,64,56,52,53,4,6,4,7,6,6,5,4,39
78,79,72,64,56,52,53,39,6,4,7,6,6,5,4,5,43
79,72,64,56,52,53,39,43,4,7,6,6,5,4,5,6,38
72,64,56,52,53,39,43,38,7,6,6,5,4,5,6,6,29
64,56,52,53,39,43,38,29,6,6,5,4,5,6,6,6,27
56,52,53,39,43,38,29,27,6,5,4,5,6,6,6,4,26
52,53,39,43,38,29,27,26,5,4,5,6,6,6,4,7,14
53,39,43,38,29,27,26,14,4,5,6,6,6,4,7,6,17
39,43,38,29,27,26,14,17,5,6,6,6,4,7,6,6,10
43,38,29,27,26,14,17,10,6,6,6,4,7,6,6,6,8
38,29,27,26,14,17,10,8,6,6,4,7,6,6,6,4,6
29,27,26,14,17,10,8,6,6,4,7,6,6,6,4,4,9
27,26,14,17,10,8,6,9,4,7,6,6,6,4,4,4,2
26,14,17,10,8,6,9,2,7,6,6,6,4,4,4,3,4
14,17,10,8,6,9,2,4,6,6,6,4,4,4,3,4,3
17,10,8,6,9,2,4,3,6,6,4,4,4,3,4,4,4
10,8,6,9,2,4,3,4,6,4,4,4,3,4,4,5,1
8,6,9,2,4,3,4,1,4,4,4,3,4,4,5,5,3
6,9,2,4,3,4,1,3,4,4,3,4,4,5,5,5,0
9,2,4,3,4,1,3,0,4,3,4,4,5,5,5,0,1
2,4,3,4,1,3,0,1,3,4,4,5,5,5,0,3,0
4,3,4,1,3,0,1,0,4,4,5,5,5,0,3,0,1
3,4,1,3,0,1,0,1,4,5,5,5,0,3,0,3,1
4,1,3,0,1,0,1,1,5,5,5,0,3,0,3,4,2
1,3,0,1,0,1,1,2,5,5,0,3,0,3,4,3,0
3,0,1,0,1,1,2,0,5,0,3,0,3,4,3,0,0
0,1,0,1,1,2,0,0,0,3,0,3,4,3,0,0,1
1,0,1,1,2,0,0,1,3,0,3,4,3,0,0,4,0
0,1,1,2,0,0,1,0,0,3,4,3,0,0,4,0,0
1,1,2,0,0,1,0,0,3,4,3,0,0,4,0,0,0
1,2,0,0,1,0,0,0,4,3,0,0,4,0,0,0,0
2,0,0,1,0,0,0,0,3,0,0,4,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1
0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,4,0
1,0,0,0,0,0,1,0,4,0,0,0,0,0,4,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1
1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,3,2
0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,3,1
0,0,0,0,0,1,2,1,0,0,0,0,0,3,3,4,1
0,0,0,0,1,2,1,1,0,0,0,0,3,3,4,3,3
0,0,0,1,2,1,1,3,0,0,0,3,3,4,3,3,0
0,0,1,2,1,1,3,0,0,0,3,3,4,3,3,0,0
0,1,2,1,1,3,0,0,0,3,3,4,3,3,0,0,0
1,2,1,1,3,0,0,0,3,3,4,3,3,0,0,0,0
2,1,1,3,0,0,0,0,3,4,3,3,0,0,0,0,0
1,1,3,0,0,0,0,0,4,3,3,0,0,0,0,0,0
1,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0
0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,1
0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,3,3
0,0,2,0,0,0,1,3,0,0,3,0,0,0,3,4,0
0,2,0,0,0,1,3,0,0,3,0,0,0,3,4,0,0
2,0,0,0,1,3,0,0,3,0,0,0,3,4,0,0,2
0,0,0,1,3,0,0,2,0,0,0,3,4,0,0,4,0
0,0,1,3,0,0,2,0,0,0,3,4,0,0,4,0,0
0,1,3,0,0,2,0,0,0,3,4,0,0,4,0,0,2
1,3,0,0,2,0,0,2,3,4,0,0,4,0,0,3,2
3,0,0,2,0,0,2,2,4,0,0,4,0,0,3,5,2
0,0,2,0,0,2,2,2,0,0,4,0,0,3,5,5,3
0,2,0,0,2,2,2,3,0,4,0,0,3,5,5,7,5
2,0,0,2,2,2,3,5,4,0,0,3,5,5,7,4,6
0,0,2,2,2,3,5,6,0,0,3,5,5,7,4,4,11
0,2,2,2,3,5,6,11,0,3,5,5,7,4,4,4,13
2,2,2,3,5,6,11,13,3,5,5,7,4,4,4,4,16
2,2,3,5,6,11,13,16,5,5,7,4,4,4,4,4,21
2,3,5,6,11,13,16,21,5,7,4,4,4,4,4,6,25
3,5,6,11,13,16,21,25,7,4,4,4,4,4,6,4,27
5,6,11,13,16,21,25,27,4,4,4,4,4,6,4,5,29
6,11,13,16,21,25,27,29,4,4,4,4,6,4,5,6,34
11,13,16,21,25,27,29,34,4,4,4,6,4,5,6,5,40
13,16,21,25,27,29,34,40,4,4,6,4,5,6,5,6,37
16,21,25,27,29,34,40,37,4,6,4,5,6,5,6,6,48
21,25,27,29,34,40,37,48,6,4,5,6,5,6,6,6,47
25,27,29,34,40,37,48,47,4,5,6,5,6,6,6,7,52
27,29,34,40,37,48,47,52,5,6,5,6,6,6,7,4,46
29,34,40,37,48,47,52,46,6,5,6,6,6,7,4,4,66
34,40,37,48,47,52,46,66,5,6,6,6,7,4,4,6,62
40,37,48,47,52,46,66,62,6,6,6,7,4,4,6,5,62
37,48,47,52,46,66,62,62,6,6,7,4,4,6,5,6,60
48,47,52,46,66,62,62,60,6,7,4,4,6,5,6,5,71
47,52,46,66,62,62,60,71,7,4,4,6,5,6,5,5,63
52,46,66,62,62,60,71,63,4,4,6,5,6,5,5,5,59
46,66,62,62,60,71,63,59,4,6,5,6,5,5,5,4,62
66,62,62,60,71,63,59,62,6,5,6,5,5,5,4,4,48
62,62,60,71,63,59,62,48,5,6,5,5,5,4,4,4,50
62,60,71,63,59,62,48,50,6,5,5,5,4,4,4,4,45
60,71,63,59,62,48,50,45,5,5,5,4,4,4,4,5,39
71,63,59,62,48,50,45,39,5,5,4,4,4,4,5,4,38
63,59,62,48,50,45,39,38,5,4,4,4,4,5,4,6,31
59,62,48,50,45,39,38,31,4,4,4,4,5,4,6,7,33
62,48,50,45,39,38,31,33,4,4,4,5,4,6,7,7,30
48,50,45,39,38,31,33,30,4,4,5,4,6,7,7,6,25
50,45,39,38,31,33,30,25,4,5,4,6,7,7,6,6,20
45,39,38,31,33,30,25,20,5,4,6,7,7,6,6,6,16
39,38,31,33,30,25,20,16,4,6,7,7,6,6,6,7,15
38,31,33,30,25,20,16,15,6,7,7,6,6,6,7,4,8
31,33,30,25,20,16,15,8,7,7,6,6,6,7,4,7,8
33,30,25,20,16,15,8,8,7,6,6,6,7,4,7,7,6
30,25,20,16,15,8,8,6,6,6,6,7,4,7,7,8,5
25,20,16,15,8,8,6,5,6,6,7,4,7,7,8,3,8
20,16,15,8,8,6,5,8,6,7,4,7,7,8,3,4,2
16,15,8,8,6,5,8,2,7,4,7,7,8,3,4,1,5
15,8,8,6,5,8,2,5,4,7,7,8,3,4,1,2,3
8,8,6,5,8,2,5,3,7,7,8,3,4,1,2,3,3
8,6,5,8,2,5,3,3,7,8,3,4,1,2,3,3,2
6,5,8,2,5,3,3,2,8,3,4,1,2,3,3,3,3
5,8,2,5,3,3,2,3,3,4,1,2,3,3,3,3,0
8,2,5,3,3,2,3,0,4,1,2,3,3,3,3,0,1
2,5,3,3,2,3,0,1,1,2,3,3,3,3,0,3,0
5,3,3,2,3,0,1,0,2,3,3,3,3,0,3,0,1
3,3,2,3,0,1,0,1,3,3,3,3,0,3,0,3,1
3,2,3,0,1,0,1,1,3,3,3,0,3,0,3,3,2
2,3,0,1,0,1,1,2,3,3,0,3,0,3,3,8,0
3,0,1,0,1,1,2,0,3,0,3,0,3,3,8,0,1
0,1,0,1,1,2,0,1,0,3,0,3,3,8,0,8,0
1,0,1,1,2,0,1,0,3,0,3,3,8,0,8,0,0
0,1,1,2,0,1,0,0,0,3,3,8,0,8,0,0,0
1,1,2,0,1,0,0,0,3,3,8,0,8,0,0,0,0
1,2,0,1,0,0,0,0,3,8,0,8,0,0,0,0,0
2,0,1,0,0,0,0,0,8,0,8,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1
1,0,0,0,0,0,0,1,8,0,0,0,0,0,0,4,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0
0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,1
0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,3,2
0,0,2,0,0,0,1,2,0,0,3,0,0,0,3,3,1
0,2,0,0,0,1,2,1,0,3,0,0,0,3,3,3,0
2,0,0,0,1,2,1,0,3,0,0,0,3,3,3,0,2
0,0,0,1,2,1,0,2,0,0,0,3,3,3,0,3,3
0,0,1,2,1,0,2,3,0,0,3,3,3,0,3,3,3
0,1,2,1,0,2,3,3,0,3,3,3,0,3,3,3,4
1,2,1,0,2,3,3,4,3,3,3,0,3,3,3,5,7
2,1,0,2,3,3,4,7,3,3,0,3,3,3,5,6,8
1,0,2,3,3,4,7,8,3,0,3,3,3,5,6,5,16
0,2,3,3,4,7,8,16,0,3,3,3,5,6,5,6,14
2,3,3,4,7,8,16,14,3,3,3,5,6,5,6,5,28
3,3,4,7,8,16,14,28,3,3,5,6,5,6,5,6,25
3,4,7,8,16,14,28,25,3,5,6,5,6,5,6,6,38
4,7,8,16,14,28,25,38,5,6,5,6,5,6,6,4,37
7,8,16,14,28,25,38,37,6,5,6,5,6,6,4,4,44
8,16,14,28,25,38,37,44,5,6,5,6,6,4,4,5,42
16,14,28,25,38,37,44,42,6,5,6,6,4,4,5,6,59
14,28,25,38,37,44,42,59,5,6,6,4,4,5,6,6,49
28,25,38,37,44,42,59,49,6,6,4,4,5,6,6,6,69
25,38,37,44,42,59,49,69,6,4,4,5,6,6,6,6,61
38,37,44,42,59,49,69,61,4,4,5,6,6,6,6,6,71
37,44,42,59,49,69,61,71,4,5,6,6,6,6,6,4,78
44,42,59,49,69,61,71,78,5,6,6,6,6,6,4,4,84
42,59,49,69,61,71,78,84,6,6,6,6,6,4,4,4,84
59,49,69,61,71,78,84,84,6,6,6,6,4,4,4,5,89
49,69,61,71,78,84,84,89,6,6,6,4,4,4,5,5,92
69,61,71,78,84,84,89,92,6,6,4,4,4,5,5,4,94
61,71,78,84,84,89,92,94,6,4,4,4,5,5,4,2,84
71,78,84,84,89,92,94,84,4,4,4,5,5,4,2,2,87
78,84,84,89,92,94,84,87,4,4,5,5,4,2,2,1,77
84,84,89,92,94,84,87,77,4,5,5,4,2,2,1,4,82
84,89,92,94,84,87,77,82,5,5,4,2,2,1,4,4,66
89,92,94,84,87,77,82,66,5,4,2,2,1,4,4,2,63
92,94,84,87,77,82,66,63,4,2,2,1,4,4,2,4,53
94,84,87,77,82,66,63,53,2,2,1,4,4,2,4,5,58
84,87,77,82,66,63,53,58,2,1,4,4,2,4,5,6,44
87,77,82,66,63,53,58,44,1,4,4,2,4,5,6,6,44
77,82,66,63,53,58,44,44,4,4,2,4,5,6,6,7,40
82,66,63,53,58,44,44,40,4,2,4,5,6,6,7,6,32
66,63,53,58,44,44,40,32,2,4,5,6,6,7,6,8,31
63,53,58,44,44,40,32,31,4,5,6,6,7,6,8,6,23
53,58,44,44,40,32,31,23,5,6,6,7,6,8,6,6,19
58,44,44,40,32,31,23,19,6,6,7,6,8,6,6,5,15
44,44,40,32,31,23,19,15,6,7,6,8,6,6,5,4,8
44,40,32,31,23,19,15,8,7,6,8,6,6,5,4,7,8
40,32,31,23,19,15,8,8,6,8,6,6,5,4,7,5,6
32,31,23,19,15,8,8,6,8,6,6,5,4,7,5,3,10
31,23,19,15,8,8,6,10,6,6,5,4,7,5,3,7,10
23,19,15,8,8,6,10,10,6,5,4,7,5,3,7,7,7
19,15,8,8,6,10,10,7,5,4,7,5,3,7,7,3,7
15,8,8,6,10,10,7,7,4,7,5,3,7,7,3,6,4
8,8,6,10,10,7,7,4,7,5,3,7,7,3,6,6,5
8,6,10,10,7,7,4,5,5,3,7,7,3,6,6,6,2
6,10,10,7,7,4,5,2,3,7,7,3,6,6,6,6,5
10,10,7,7,4,5,2,5,7,7,3,6,6,6,6,1,0
10,7,7,4,5,2,5,0,7,3,6,6,6,6,1,0,2
7,7,4,5,2,5,0,2,3,6,6,6,6,1,0,1,1
7,4,5,2,5,0,2,1,6,6,6,6,1,0,1,1,1
4,5,2,5,0,2,1,1,6,6,6,1,0,1,1,1,0
5,2,5,0,2,1,1,0,6,6,1,0,1,1,1,0,1
2,5,0,2,1,1,0,1,6,1,0,1,1,1,0,9,1
5,0,2,1,1,0,1,1,1,0,1,1,1,0,9,9,2
0,2,1,1,0,1,1,2,0,1,1,1,0,9,9,9,0
2,1,1,0,1,1,2,0,1,1,1,0,9,9,9,0,1
1,1,0,1,1,2,0,1,1,1,0,9,9,9,0,9,0
1,0,1,1,2,0,1,0,1,0,9,9,9,0,9,0,0
0,1,1,2,0,1,0,0,0,9,9,9,0,9,0,0,0
1,1,2,0,1,0,0,0,9,9,9,0,9,0,0,0,0
1,2,0,1,0,0,0,0,9,9,0,9,0,0,0,0,0
2,0,1,0,0,0,0,0,9,0,9,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1
1,0,0,0,0,0,0,1,9,0,0,0,0,0,0,9,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0
0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0
0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,1
0,0,0,2,0,0,0,1,0,0,0,6,0,0,0,8,2
0,0,2,0,0,0,1,2,0,0,6,0,0,0,8,8,0
0,2,0,0,0,1,2,0,0,6,0,0,0,8,8,0,0
2,0,0,0,1,2,0,0,6,0,0,0,8,8,0,0,0
0,0,0,1,2,0,0,0,0,0,0,8,8,0,0,0,1
0,0,1,2,0,0,0,1,0,0,8,8,0,0,0,2,2
0,1,2,0,0,0,1,2,0,8,8,0,0,0,2,6,0
1,2,0,0,0,1,2,0,8,8,0,0,0,2,6,0,0
2,0,0,0,1,2,0,0,8,0,0,0,2,6,0,0,1
0,0,0,1,2,0,0,1,0,0,0,2,6,0,0,6,2
0,0,1,2,0,0,1,2,0,0,2,6,0,0,6,6,1
0,1,2,0,0,1,2,1,0,2,6,0,0,6,6,5,3
1,2,0,0,1,2,1,3,2,6,0,0,6,6,5,4,5
2,0,0,1,2,1,3,5,6,0,0,6,6,5,4,4,5
0,0,1,2,1,3,5,5,0,0,6,6,5,4,4,4,9
0,1,2,1,3,5,5,9,0,6,6,5,4,4,4,5,14
1,2,1,3,5,5,9,14,6,6,5,4,4,4,5,4,14
2,1,3,5,5,9,14,14,6,5,4,4,4,5,4,5,20
1,3,5,5,9,14,14,20,5,4,4,4,5,4,5,6,21
3,5,5,9,14,14,20,21,4,4,4,5,4,5,6,4,24
5,5,9,14,14,20,21,24,4,4,5,4,5,6,4,6,28
5,9,14,14,20,21,24,28,4,5,4,5,6,4,6,8,32
9,14,14,20,21,24,28,32,5,4,5,6,4,6,8,5,33
14,14,20,21,24,28,32,33,4,5,6,4,6,8,5,4,37
14,20,21,24,28,32,33,37,5,6,4,6,8,5,4,4,38
20,21,24,28,32,33,37,38,6,4,6,8,5,4,4,4,45
21,24,28,32,33,37,38,45,4,6,8,5,4,4,4,4,49
24,28,32,33,37,38,45,49,6,8,5,4,4,4,4,4,48
28,32,33,37,38,45,49,48,8,5,4,4,4,4,4,4,51
32,33,37,38,45,49,48,51,5,4,4,4,4,4,4,3,57
33,37,38,45,49,48,51,57,4,4,4,4,4,4,3,4,59
37,38,45,49,48,51,57,59,4,4,4,4,4,3,4,3,61
38,45,49,48,51,57,59,61,4,4,4,4,3,4,3,3,59
45,49,48,51,57,59,61,59,4,4,4,3,4,3,3,3,53
49,48,51,57,59,61,59,53,4,4,3,4,3,3,3,4,57
48,51,57,59,61,59,53,57,4,3,4,3,3,3,4,4,51
51,57,59,61,59,53,57,51,3,4,3,3,3,4,4,5,49
57,59,61,59,53,57,51,49,4,3,3,3,4,4,5,6,47
59,61,59,53,57,51,49,47,3,3,3,4,4,5,6,6,39
61,59,53,57,51,49,47,39,3,3,4,4,5,6,6,4,37
59,53,57,51,49,47,39,37,3,4,4,5,6,6,4,4,36
53,57,51,49,47,39,37,36,4,4,5,6,6,4,4,4,31
57,51,49,47,39,37,36,31,4,5,6,6,4,4,4,2,27
51,49,47,39,37,36,31,27,5,6,6,4,4,4,2,3,26
49,47,39,37,36,31,27,26,6,6,4,4,4,2,3,2,21
47,39,37,36,31,27,26,21,6,4,4,4,2,3,2,2,20
39,37,36,31,27,26,21,20,4,4,4,2,3,2,2,2,16
37,36,31,27,26,21,20,16,4,4,2,3,2,2,2,2,11
36,31,27,26,21,20,16,11,4,2,3,2,2,2,2,2,9
31,27,26,21,20,16,11,9,2,3,2,2,2,2,2,2,3
27,26,21,20,16,11,9,3,3,2,2,2,2,2,2,2,1
26,21,20,16,11,9,3,1,2,2,2,2,2,2,2,2,1
21,20,16,11,9,3,1,1,2,2,2,2,2,2,2,2,1
20,16,11,9,3,1,1,1,2,2,2,2,2,2,2,2,0
16,11,9,3,1,1,1,0,2,2,2,2,2,2,2,0,0
11,9,3,1,1,1,0,0,2,2,2,2,2,2,0,0,0
9,3,1,1,1,0,0,0,2,2,2,2,2,0,0,0,0
3,1,1,1,0,0,0,0,2,2,2,2,0,0,0,0,0
1,1,1,0,0,0,0,0,2,2,2,0,0,0,0,0,0
1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
